127.0.0.1 - - [21/Nov/2020:13:18:52 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/images/deskapp-logo.svg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:19:22 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/images/deskapp-logo.svg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:34 -0300] "GET /HealthTrack/src/images/favicon-32x32.png HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:35 -0300] "GET /HealthTrack/src/images/favicon-16x16.png HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:37 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.css HTTP/1.1" 200 8136
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5223
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 200 3994
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 200 85115
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 200 1620805
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 200 329785
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 200 163445
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 200 8211
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 200 55379
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 200 1053
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 200 5695
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/images/deskapp-logo.svg HTTP/1.1" 200 366
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:38 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:43 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:47 -0300] "GET /HealthTrack/login.jsp HTTP/1.1" 200 4921
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:47 -0300] "GET /HealthTrack/src/images/login-page-img.png HTTP/1.1" 200 100618
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:48 -0300] "GET /HealthTrack/src/fonts/dropways.ttf?jm47o8 HTTP/1.1" 200 544804
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:50 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:20:58 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:21:00 -0300] "GET /HealthTrack/src/images/tick.svg HTTP/1.1" 200 891
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:21:02 -0300] "GET /HealthTrack/login.jsp HTTP/1.1" 200 4921
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:21:04 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:34 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:38 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:39 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:40 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:41 -0300] "GET /HealthTrack/login.jsp HTTP/1.1" 200 5004
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "POST /HealthTrack/login HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/plugins/apexcharts/apexcharts.min.js HTTP/1.1" 200 447687
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/plugins/datatables/js/jquery.dataTables.min.js HTTP/1.1" 200 84501
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/plugins/datatables/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/plugins/datatables/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 3170
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/plugins/datatables/js/dataTables.responsive.min.js HTTP/1.1" 200 13061
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/scripts/dashboard.js HTTP/1.1" 200 7269
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/images/banner-img.png HTTP/1.1" 200 31551
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/images/photo1.jpg HTTP/1.1" 200 3267
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:50 -0300] "GET /HealthTrack/src/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:57 -0300] "GET /HealthTrack/login HTTP/1.1" 200 4921
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:22:58 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/register.jsp HTTP/1.1" 200 8576
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/core.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/datatables/css/dataTables.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/icon-font.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/datatables/css/responsive.bootstrap4.min.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/styles/style.css HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/scripts/core.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/scripts/script.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/scripts/steps-setting.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/scripts/layout-settings.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/plugins/jquery-steps/jquery.steps.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/scripts/process.js HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/images/deskapp-logo.svg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [21/Nov/2020:13:23:04 -0300] "GET /HealthTrack/src/images/register-page-img.png HTTP/1.1" 200 58478
